trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
489,109,4,limbic_hand,1,RIGHT,hand,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4474.0,4475.0,4480.3,1012.0,1013.0,1018.3
490,110,4,limbic_hand,1,NEU,hand,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4484.0,4485.5,4490.8,1022.0,1023.5,1028.8
491,111,4,limbic_hand,0,RIGHT,hand,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4494.0,4494.0,4498.8,1032.0,1032.0,1036.8
492,112,4,limbic_hand,0,NEU,hand,0,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,4502.0,4502.0,4508.3,1040.0,1040.0,1046.3
493,113,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4512.0,4513.0,4517.8,1050.0,1051.0,1055.8
494,114,4,limbic_hand,0,LEFT,hand,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4520.0,4520.0,4525.3,1058.0,1058.0,1063.3
495,115,4,limbic_hand,0,LEFT,hand,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4528.0,4529.0,4534.8,1066.0,1067.0,1072.8
496,116,4,limbic_hand,1,NEU,hand,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4538.0,4539.0,4543.8,1076.0,1077.0,1081.8
497,117,4,limbic_hand,1,LEFT,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4546.0,4546.0,4551.3,1084.0,1084.0,1089.3
498,118,4,limbic_hand,1,RIGHT,hand,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4554.0,4554.5,4560.3,1092.0,1092.5,1098.3
499,119,4,limbic_hand,1,NEU,hand,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,4564.0,4564.0,4569.8,1102.0,1102.0,1107.8
